lbp,fft_energy,high_freq_ratio,entropy,noise_std,edge_density,edge_strength,contrast,homogeneity,correlation,energy,dissimilarity,laplacian_variance,sharpness,histogram_skew,mean_r,mean_g,mean_b,std_r,std_g,std_b,color_corr_rg,color_corr_rb,color_corr_gb,label
4.888426237489082,57432111.93172181,0.39702112878856,7.761424443758357,119.78242371604429,0.12036970747003824,89.771528279197,493.3712171466277,0.18272844090197482,0.9260684879359228,0.013059154547841428,12.67652338254712,2037.8551265682765,2037.8551640201033,-0.04975623922472733,100.86712581795273,131.14727874110454,139.09490112974126,69.35202640239666,57.24194188404418,66.53913095980903,0.8117599491236696,0.5693862398133045,0.8519067170492021,Real
5.017595918367347,11526870.710083578,0.1867874544607809,7.071979032050261,115.19562692901344,0.017416326530612244,34.12352191682557,123.6472431392676,0.4169000469984553,0.980901784152703,0.04230488494659654,3.6514200846536067,272.8551049458559,272.8551387755102,1.45244598452301,46.60192244897959,64.23100408163265,75.83268979591837,48.900977866543634,55.318611921028634,64.31517587717487,0.960503978496443,0.9299143727162099,0.9832809683608262,AI
5.03322633552015,132261910.40461437,0.27435419109572984,7.633027077558963,120.21457637911254,0.04994728209934395,54.34767779472654,190.6752867830498,0.3076368318387034,0.9768042035264314,0.027038202538893937,6.747643751752251,506.7132881475747,506.71393978444235,0.8717080558547953,65.71072164948454,103.29227682755389,93.43275597469541,60.54897760631424,72.15413918906218,71.76908245460588,0.39959595468876413,0.2964436156856706,0.8159655775377473,Real
4.919928513071896,272996880.7321783,0.44509111133655244,7.351879253850113,119.93198305271024,0.11960716230936819,88.50436981930864,392.7918896862741,0.09974254996694062,0.8778671854822337,0.01150982435089614,13.619128893830021,1831.5317324131902,1831.5317565359478,0.21945411088195566,80.77561444716775,98.45583980119825,103.01159552015251,41.444419217878185,42.201711550942,42.9412535463844,0.7421803754924102,0.5388489060247279,0.8930172976606844,Real
5.784094995140913,62635650.314871736,0.3596424084253121,7.008696479625174,112.85916117862266,0.0647594752186589,52.14019690869712,244.59418770328057,0.4613338166470779,0.9457031891846692,0.05369928493810065,7.064875645563187,882.7842079553022,882.7842079689018,1.8418088647689301,49.345098396501456,48.37636297376093,58.62683430515063,46.75152837497457,47.78515049633784,60.55831788813152,0.8084334593288107,0.37769589156573774,0.7800191627140004,AI
4.748771221656574,3851193543.366012,0.30593293061226834,7.415920745464981,122.56547607550198,0.04664969852992974,63.30282498147437,181.9671736149564,0.19342257670473376,0.9794818428775538,0.020971433058228007,8.133249520309223,513.7248216070826,513.7248216194996,0.7616769353336797,120.14515520545068,94.49203505647412,93.6584431261801,77.32222380479651,72.49408304525072,91.04782431442354,0.29818480433549605,0.06407283123921696,0.6708723705323815,Real
5.35273748922646,92583827.2572638,0.43748250050567955,6.982896443716404,119.94705311752945,0.02871821805645335,33.96490960698636,131.81716521212823,0.3814712285050147,0.9627551996869692,0.04016140742868306,4.993848944513882,791.9760162197904,791.9760162478453,1.4090440776244417,66.82675979045464,50.03574711134454,73.17525603991596,37.30091197160755,40.251199320400325,57.302433845127474,0.8987436515133774,0.5571929845346987,0.7868163587188126,AI
5.105072108843538,64721042.12050323,0.5699975409311118,7.508099263511101,116.34708384431181,0.1498938775510204,100.66732405760717,739.1142901045932,0.06183289651161847,0.8471693177212447,0.009069717952340042,19.641337515422414,4672.732086049478,4672.732091156463,0.485120151308179,92.66062040816327,107.99449115646259,85.41964489795919,39.71744522884434,49.53022553715547,64.20416012277694,0.46969516243504167,0.09776799365020146,0.8974011661171096,Real
5.205556233723958,20231543.79321816,0.299668121975292,7.653903519668426,117.12479807916397,0.042395697699652776,55.00984106011944,284.96337349591425,0.33562784176019567,0.9757996791292738,0.025776486933319298,7.216189516317103,926.3759608929172,926.375962999132,0.1436093593800785,115.66995578342014,120.11387803819444,137.8241712782118,75.72479805726083,79.37370080069105,76.86224515422498,0.9695806696048266,0.8500915505951291,0.9306452326083703,Real
5.105513538748833,54275172.82021296,0.3584079974280481,7.48083130533956,120.62788083361545,0.005374649859943978,23.219302232448392,41.525175457181135,0.3615715121208973,0.9955515950844779,0.03472582562946629,3.420807262871793,179.90132185706386,179.90132236227825,0.3711521637948046,97.18698762838468,97.18698762838468,97.18698762838468,65.07310551272577,65.07310551272577,65.07310551272577,1.0,1.0,1.0,Real
